"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"438","Program Bansos BBM terbukti lindungi masyarakat
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran
#SubsidiTepatSasaran… https://t.co/0vcHwhHnMW",FALSE,0,NA,2022-12-01 06:23:02,TRUE,NA,"1598200984647393280",NA,"<a href=""https://www.hookle.net"" rel=""nofollow"">Hookle App</a>","siputterbang62",0,FALSE,FALSE,NA,NA
"439","Kamis, 01 Desember 2022

Bhabinkamtibmas Polsek Tuhemberua Brigpol M.Alco Hutagalung  menyerahkan Tali asih Bansos… https://t.co/rLJVGcEMhN",FALSE,1,NA,2022-12-01 06:22:30,TRUE,NA,"1598200850253754368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PolsekTuhem",0,FALSE,FALSE,NA,NA
"440","RT @polsek_ngrambe: Kapolda Jatim lakukan Peninjauan Pelaksanaan Vaksinasi dan Pemberian Bansos di Gerai Vaksin Polres Pelabuhan Tanjung Pe…",FALSE,0,NA,2022-12-01 06:21:40,FALSE,NA,"1598200639880056832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ayubyulianto75",2,TRUE,FALSE,NA,NA
"441","RT @PolsekPagu: Kapolda Jatim lakukan Peninjauan Pelaksanaan Vaksinasi dan Pemberian Bansos di Gerai Vaksin Polres Pelabuhan Tanjung Perak…",FALSE,0,NA,2022-12-01 06:21:36,FALSE,NA,"1598200623119622144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KesatriaBajaHi9",3,TRUE,FALSE,NA,NA
"442","Kapolda Jatim lakukan Peninjauan Pelaksanaan Vaksinasi dan Pemberian Bansos di Gerai Vaksin Polres Pelabuhan Tanjun… https://t.co/3hxxED36ru",FALSE,1,NA,2022-12-01 06:20:32,TRUE,NA,"1598200355896299521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HumasWagir",0,FALSE,FALSE,NA,NA
"443","Bansos amiin bansos https://t.co/M8XPzcDfmB",FALSE,0,NA,2022-12-01 06:20:15,FALSE,NA,"1598200283074809857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kingslayeur",0,FALSE,FALSE,NA,NA
"444","Kapolda Jatim lakukan Peninjauan Pelaksanaan Vaksinasi dan Pemberian Bansos di Gerai Vaksin Polres Pelabuhan Tanjun… https://t.co/LCBSFe2UEn",FALSE,0,NA,2022-12-01 06:19:07,TRUE,NA,"1598199998222852097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","humaspolreslum1",0,FALSE,FALSE,NA,NA
"445","Program Bansos BBM untuk subsidi tepat sasaran. #BantuanBBMUntukRakyat
#BLTBBMTepatSasaran
#SubsidiTepatSasaran… https://t.co/O1yCmrcGhn",FALSE,0,"SandraSheth19",2022-12-01 06:17:03,TRUE,"1598199467542736896","1598199478515011584","1583204664064937986","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SandraSheth19",0,FALSE,FALSE,NA,NA
"446","-dips! ada yang punya video lagi bansos gitu ga ya atau lagi jumat berkah?",FALSE,0,NA,2022-12-01 06:16:23,FALSE,NA,"1598199312726786049",NA,"<a href=""https://twitter.com/undipmenfess"" rel=""nofollow"">smngt kuliahnya dips! jgn gila</a>","undipmenfess",0,FALSE,FALSE,NA,NA
"447","Kapolda Jatim lakukan Peninjauan Pelaksanaan Vaksinasi dan Pemberian Bansos di Gerai Vaksin Polres Pelabuhan Tanjun… https://t.co/0hvuHYgIO0",FALSE,0,NA,2022-12-01 06:15:36,TRUE,NA,"1598199112767131648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Polseksiliragu3",0,FALSE,FALSE,NA,NA
"448","Program Bansos BBM terbukti Dorong dan Lindungi konsumsi Masyarakat
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/XLaEeESvdu",FALSE,1,NA,2022-12-01 06:15:14,TRUE,NA,"1598199022199910401",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DJRoog",0,FALSE,FALSE,NA,NA
"449","Kapolda Jatim lakukan Peninjauan Pelaksanaan Vaksinasi dan Pemberian Bansos di Gerai Vaksin Polres Pelabuhan Tanjun… https://t.co/Ls1HHXUjH2",FALSE,0,NA,2022-12-01 06:15:02,TRUE,NA,"1598198969447817216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PolsekGurah3",0,FALSE,FALSE,NA,NA
"450","program bansos BLT lindungi konsumsi masyarakat
#BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran… https://t.co/NiFhicXeF9",FALSE,0,NA,2022-12-01 06:14:09,TRUE,NA,"1598198748160458752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kamto97182089",0,FALSE,FALSE,NA,NA
"451","Kamis, 01 Desember 2022

Bhabinkamtibmas Polsek Tuhemberua Brigpol M.Alco Hutagalung  menyerahkan Tali asih Bansos… https://t.co/pJFOfEcCdj",FALSE,1,NA,2022-12-01 06:12:43,TRUE,NA,"1598198387371048961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PolsekTuhem",0,FALSE,FALSE,NA,NA
"452","@Romylovesyou1 @gardner_florian @jokowi Tuh kebijakan dari pakde jokowi terkait bansos,,rupanya dah melebihi 300 T… https://t.co/JQcCaT0xOe",FALSE,0,"Romylovesyou1",2022-12-01 06:10:27,TRUE,"1598150083362451456","1598197819466481664","1323191150073716736","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rahman4689",0,FALSE,FALSE,NA,NA
"453","Program Bansos BBM terbukti dorong dan lindungi masyarakat
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/HSsqf8VWiN",FALSE,0,NA,2022-12-01 06:08:02,TRUE,NA,"1598197207643086848",NA,"<a href=""https://www.hookle.net"" rel=""nofollow"">Hookle App</a>","kabarterb4ru",0,FALSE,FALSE,NA,NA
"454","Min cara daftar bansos gimana ya? @KemensosRI",FALSE,0,NA,2022-12-01 06:07:59,FALSE,NA,"1598197197979676672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wifwif00",0,FALSE,FALSE,NA,NA
"455","RT @Reniputriaja: @Kayleig68986406 @refaabdi penyesuaian harga BBM dialihkan ke sektor produktif dan bansos yang lebih menguntungkan banyak…",FALSE,0,NA,2022-12-01 06:07:11,FALSE,NA,"1598196994732089345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SendySherina",7,TRUE,FALSE,NA,NA
"456","@tanyakanrl Korupsi dana bansos",FALSE,0,"tanyakanrl",2022-12-01 06:06:19,FALSE,"1597990098528002048","1598196776410181633","1331650559518990336","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","naufaldi_17",0,FALSE,FALSE,NA,NA
"457","Siswa SPN Polda Jatim Salurkan Bansos Kepada Warga Kurang Mampu https://t.co/RsSrORB1MV",FALSE,0,NA,2022-12-01 06:04:39,FALSE,NA,"1598196358942334977",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","persbhayangkar2",0,FALSE,FALSE,NA,NA
"458","Kapolda Jatim lakukan Peninjauan Pelaksanaan Vaksinasi dan Pemberian Bansos di Gerai Vaksin Polres Pelabuhan Tanjun… https://t.co/iZglLgsRPm",FALSE,4,NA,2022-12-01 06:03:57,TRUE,NA,"1598196181687230464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bagren_polres",0,FALSE,FALSE,NA,NA
"459","Program Bansos BBM terbukti dorong dan lindungi konsumsi masyarakat

#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/T4urI1ReEw",FALSE,0,NA,2022-12-01 06:03:40,TRUE,NA,"1598196110233079809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rajaminya22",0,FALSE,FALSE,NA,NA
"460","@Muhammadsofial1 @j_dobos @Pecel_Lele5678 @kang___L @jokowi Cieee cieee yg takut ga dapat bansos wkwkkkk",FALSE,0,"Muhammadsofial1",2022-12-01 06:01:10,FALSE,"1598139923219238912","1598195482005995521","1517391866060152832","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","makgadigmbk",0,FALSE,FALSE,NA,NA
"461","berkat program bansos jokowi kegelisahan masyarakat imbas BBM naik terjawab sudah , Keren! #BLTBBMBantuMasyarakat… https://t.co/X3Zqhoaqe6",FALSE,1,NA,2022-12-01 06:00:28,TRUE,NA,"1598195304163074048",NA,"<a href=""https://app.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","SaviraFajriani",0,FALSE,FALSE,NA,NA
"462","Terimakasih Presiden Jokowi, bansos BLT tepat sasaran 
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/8m2OsHR73q",FALSE,0,NA,2022-12-01 06:00:27,TRUE,NA,"1598195299842932736",NA,"<a href=""https://app.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","yanT0_boges",0,FALSE,FALSE,NA,NA
"463","RT @PolsekPagu: Kapolda Jatim lakukan Peninjauan Pelaksanaan Vaksinasi dan Pemberian Bansos di Gerai Vaksin Polres Pelabuhan Tanjung Perak…",FALSE,0,NA,2022-12-01 05:58:36,FALSE,NA,"1598194834468372481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SitiNai93971158",3,TRUE,FALSE,NA,NA
"464","Kapolda Jatim lakukan Peninjauan Pelaksanaan Vaksinasi dan Pemberian Bansos di Gerai Vaksin Polres Pelabuhan Tanjun… https://t.co/8ge1BApCCW",FALSE,0,NA,2022-12-01 05:58:24,TRUE,NA,"1598194787366350848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","plemahan_polsek",0,FALSE,FALSE,NA,NA
"465","Program penyaluran Bansos kepada masyarakat sangat membantu😘🥰😍 #BantuanBBMUntukRakyat #BLTBBMTepatSasaran… https://t.co/YBVtzgfDQ8",FALSE,5,NA,2022-12-01 05:57:51,TRUE,NA,"1598194647339532289",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Viralindo888",0,FALSE,FALSE,NA,NA
"466","RT @PolsekPagu: Kapolda Jatim lakukan Peninjauan Pelaksanaan Vaksinasi dan Pemberian Bansos di Gerai Vaksin Polres Pelabuhan Tanjung Perak…",FALSE,0,NA,2022-12-01 05:57:27,FALSE,NA,"1598194545866731521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PolsekPagu",3,TRUE,FALSE,NA,NA
"467","Kapolda Jatim lakukan Peninjauan Pelaksanaan Vaksinasi dan Pemberian Bansos di Gerai Vaksin Polres Pelabuhan Tanjun… https://t.co/FzGbSyEOAI",FALSE,0,NA,2022-12-01 05:56:45,TRUE,NA,"1598194369064243202",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PolsekKalipare8",0,FALSE,FALSE,NA,NA
"468","Bansos BBM sangat bermanfaat bagi seluruh rakyat Indonesia
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/oO8ez2S899",FALSE,3,NA,2022-12-01 05:56:41,TRUE,NA,"1598194354430304257",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","septiani1re",0,FALSE,FALSE,NA,NA
"469","Kapolda Jatim lakukan Peninjauan Pelaksanaan Vaksinasi dan Pemberian Bansos di Gerai Vaksin Polres Pelabuhan Tanjun… https://t.co/AMjg24DeGC",FALSE,3,NA,2022-12-01 05:56:35,TRUE,NA,"1598194326429143040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PolsekPagu",3,FALSE,FALSE,NA,NA
"470","Audit BPK Sebut Kerugian Bansos Covid-19 Tembus Rp20 Miliar, Polda Sulsel Singgung Calon Tersangka… https://t.co/HbBaxDWmID",FALSE,0,NA,2022-12-01 05:56:21,TRUE,NA,"1598194270900715521",NA,"<a href=""http://fajar.co.id/"" rel=""nofollow"">FAJAR.CO.ID</a>","fajaronline",0,FALSE,FALSE,NA,NA
"471","Terimakasih Pak Presiden, Bansos BBM sangat membantu kami
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/vZhXpqxZf6",FALSE,2,NA,2022-12-01 05:56:21,TRUE,NA,"1598194270024134657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","atok_biru",1,FALSE,FALSE,NA,NA
"472","Bansos BBM sangat bermanfaat bagi seluruh rakyat Indonesia
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/WXpH7d7kyu",FALSE,2,NA,2022-12-01 05:56:03,TRUE,NA,"1598194195507732480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","atok_biru",1,FALSE,FALSE,NA,NA
"473","RT @pikiran_rakyat: Bansos Rp900.000 Cair di Kantor Pos Desember 2022, Login https://t.co/5PxrMzDdZ0 Cek Penerima https://t.co/WZ84o05IQu h…",FALSE,0,NA,2022-12-01 05:55:19,FALSE,NA,"1598194007842004992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hafhifhuf",2,TRUE,FALSE,NA,NA
"474","RT @MilaNur3: @Reniputriaja @Kayleig68986406 @refaabdi penyesuaian harga BBM dialihkan ke sektor produktif dan bansos yang lebih menguntung…",FALSE,0,NA,2022-12-01 05:54:39,FALSE,NA,"1598193841856647173",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MilaNur3",1,TRUE,FALSE,NA,NA
"475","RT @catreonot: Kantor pos Cianjur rame~ ada pencairan bansos/PKH/KKS.

Gw masih kucel baru bangun tidur, cuma cuci muka gosok gigi, ga mand…",FALSE,0,NA,2022-12-01 05:54:38,FALSE,NA,"1598193839264571392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hafhifhuf",1,TRUE,FALSE,NA,NA
"476","Program penyaluran Bansos kepada masyarakat sangat membantu😘🥰😍 #BantuanBBMUntukRakyat #BLTBBMTepatSasaran… https://t.co/TC47j3WnIo",FALSE,3,NA,2022-12-01 05:54:36,TRUE,NA,"1598193826967203840",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Indrafirman7777",0,FALSE,FALSE,NA,NA
"477","@Reniputriaja @Kayleig68986406 @refaabdi penyesuaian harga BBM dialihkan ke sektor produktif dan bansos yang lebih… https://t.co/eQ9PtVVWrq",FALSE,4,"Reniputriaja",2022-12-01 05:54:08,TRUE,"1598191909112979456","1598193710340001794","1563672540446429184","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MilaNur3",1,FALSE,FALSE,NA,NA
"478","RT @Reniputriaja: @Kayleig68986406 @refaabdi penyesuaian harga BBM dialihkan ke sektor produktif dan bansos yang lebih menguntungkan banyak…",FALSE,0,NA,2022-12-01 05:50:56,FALSE,NA,"1598192904383565824",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MilaNur3",7,TRUE,FALSE,NA,NA
"479","Banyak Bansos mendukung BBM #BantuanBBMUntukRakyat
#BLTBBMTepatSasaran
#SubsidiTepatSasaran
#CerdasPakaiBBM… https://t.co/zKqNcpgNe7",FALSE,1,NA,2022-12-01 05:50:35,TRUE,NA,"1598192817641123841",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jsylvestau_rs",0,FALSE,FALSE,NA,NA
"480","Program penyaluran Bansos kepada masyarakat sangat membantu😘🥰😍 #BantuanBBMUntukRakyat #BLTBBMTepatSasaran… https://t.co/AjZHaPF7UX",FALSE,4,NA,2022-12-01 05:50:14,TRUE,NA,"1598192728327979008",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Anggaradimas69",0,FALSE,FALSE,NA,NA
"481","@ogiklo Kan wktu pandemik, haruse pemda menyalurkan bansos tp malah disuruh jimpitan warga 😬🍃",FALSE,0,"ogiklo",2022-12-01 05:50:04,FALSE,"1598014144862900224","1598192689455190018","38828128","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vhiethabee",0,FALSE,FALSE,NA,NA
"482","@HusinShihab Kalau maling bansos tuk partai madam bansos gimana sin, apa hukuman nya",FALSE,1,"HusinShihab",2022-12-01 05:49:59,FALSE,"1598177677675876353","1598192666667536384","1128649413633560577","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DwiSantory",0,FALSE,FALSE,NA,NA
"483","Kapolsek Momunu IPDA SUDARMONO bersama Bhabinkamtibmas Polsek Momunu melaksanakan pemberian bantuan beras bansos di… https://t.co/pGQMoSwTlE",FALSE,0,NA,2022-12-01 05:49:26,TRUE,NA,"1598192528179617792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","polsek_momunu",0,FALSE,FALSE,NA,NA
"484","Kapolda Jatim lakukan Peninjauan Pelaksanaan Vaksinasi dan Pemberian Bansos di Gerai Vaksin Polres Pelabuhan Tanjun… https://t.co/afI9uiVD4z",FALSE,0,NA,2022-12-01 05:48:52,TRUE,NA,"1598192387842396160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PPapar01",0,FALSE,FALSE,NA,NA
"485","Bansos BBM dorong geliat ekonomi masyarakat
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran
#SubsidiTepatSasaran… https://t.co/hlA6w8r2Pf",FALSE,0,NA,2022-12-01 05:47:50,TRUE,NA,"1598192125958828032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YTransmisi",0,FALSE,FALSE,NA,NA
"486","Program penyaluran Bansos kepada masyarakat sangat membantu😘🥰😍 #BantuanBBMUntukRakyat #BLTBBMTepatSasaran… https://t.co/63tgHgMtQO",FALSE,3,NA,2022-12-01 05:47:30,TRUE,NA,"1598192042630615041",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","aldhopriskap",0,FALSE,FALSE,NA,NA
"487","RT @Reniputriaja: @Kayleig68986406 @refaabdi penyesuaian harga BBM dialihkan ke sektor produktif dan bansos yang lebih menguntungkan banyak…",FALSE,0,NA,2022-12-01 05:47:29,FALSE,NA,"1598192037462822913",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Reniputriaja",7,TRUE,FALSE,NA,NA
"488","Kapolda Jatim lakukan Peninjauan Pelaksanaan Vaksinasi dan Pemberian Bansos di Gerai Vaksin Polres Pelabuhan Tanjun… https://t.co/01eXXES4kU",FALSE,0,NA,2022-12-01 05:47:11,TRUE,NA,"1598191963605344256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Propammalang",0,FALSE,FALSE,NA,NA
"489","@Kayleig68986406 @refaabdi penyesuaian harga BBM dialihkan ke sektor produktif dan bansos yang lebih menguntungkan… https://t.co/KNkRn3G3Zs",FALSE,7,"Kayleig68986406",2022-12-01 05:46:58,TRUE,"1598189888280571904","1598191909112979456","1559386360326549504","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Reniputriaja",7,FALSE,FALSE,NA,NA
"490","Bansos dikenai pungli, dimana hati nuraninya?
Sejatinya dijadikan pengurus untuk apa? Mengurus dompet pribadi denga… https://t.co/is3gkUkrOM",FALSE,0,NA,2022-12-01 05:46:31,TRUE,NA,"1598191794508165120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yashid24",0,FALSE,FALSE,NA,NA
"491","Pemerintah telah salurkan Bansos RP 53,3 M
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran
#SubsidiTepatSasaran… https://t.co/L9hfBTHvqh",FALSE,0,NA,2022-12-01 05:45:21,TRUE,NA,"1598191502831689728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sotong_uyt",0,FALSE,FALSE,NA,NA
"492","Mantap program bansos BBM terbukti dorong dan lindungi ko sumsi masyarakat.
#BantuanBBMUntukRakyat… https://t.co/FbInS8E4kO",FALSE,0,NA,2022-12-01 05:44:16,TRUE,NA,"1598191230579458049",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bangjago691",0,FALSE,FALSE,NA,NA
"493","Kapolsek Momunu IPDA SUDARMONO bersama Bhabinkamtibmas Polsek Momunu melaksanakan pemberian bantuan beras bansos di… https://t.co/xkQUEKVHlQ",FALSE,0,NA,2022-12-01 05:41:23,TRUE,NA,"1598190503941799936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","polsek_momunu",0,FALSE,FALSE,NA,NA
"494","@vaganza_v @SBYudhoyono yg loe Inget cuma Hambalang Bong ?? BANSOS Harun masiku Inget gak Bong ?",FALSE,13,"vaganza_v",2022-12-01 05:40:39,FALSE,"1598182510701457409","1598190317135880194","1570703660799393793","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","macanutara_",0,FALSE,FALSE,NA,NA
"495","Program penyaluran Bansos kepada masyarakat sangat membantu😘🥰😍
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/f6l9ehGz1O",FALSE,0,NA,2022-12-01 05:39:27,TRUE,NA,"1598190017784205312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Inocantiksekali",0,FALSE,FALSE,NA,NA
"496","Program Bansos BBM terbukti dorong dan lindungi konsumsi Masyarakat! #BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/CnIrkpT8IZ",FALSE,0,NA,2022-12-01 05:39:06,TRUE,NA,"1598189929749618688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Afrizal40667123",0,FALSE,FALSE,NA,NA
"497","Kapolda Jatim lakukan Peninjauan Pelaksanaan Vaksinasi dan Pemberian Bansos di Gerai Vaksin Polres Pelabuhan Tanjun… https://t.co/vwt8WxbCkU",FALSE,0,NA,2022-12-01 05:37:41,TRUE,NA,"1598189570150973440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PolsekRejoso01",0,FALSE,FALSE,NA,NA
"498","Mantap program bansos BBM terbukti dorong dan lindungi konsumsi msyrkat.
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/EaUygRrZuK",FALSE,0,NA,2022-12-01 05:36:45,TRUE,NA,"1598189338470232064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Carliaja2",0,FALSE,FALSE,NA,NA
"499","RT @sekwaru_xhumas: Kapolda Jatim lakukan Peninjauan Pelaksanaan Vaksinasi dan Pemberian Bansos di Gerai Vaksin Polres Pelabuhan Tanjung Pe…",FALSE,0,NA,2022-12-01 05:36:29,FALSE,NA,"1598189270950621184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sekwaru_xhumas",1,TRUE,FALSE,NA,NA
"500","Kapolda Jatim lakukan Peninjauan Pelaksanaan Vaksinasi dan Pemberian Bansos di Gerai Vaksin Polres Pelabuhan Tanjun… https://t.co/gcisDpf6ao",FALSE,1,NA,2022-12-01 05:35:46,TRUE,NA,"1598189087445647361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sekwaru_xhumas",1,FALSE,FALSE,NA,NA
"501","Bansos BBM sangat membantu warga #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran #CerdasPakaiBBM… https://t.co/KegUABA6zn",FALSE,1,NA,2022-12-01 05:35:19,TRUE,NA,"1598188975885537280",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BadikPejuang",0,FALSE,FALSE,NA,NA
"502","Kapolda Jatim lakukan Peninjauan Pelaksanaan Vaksinasi dan Pemberian Bansos di Gerai Vaksin Polres Pelabuhan Tanjun… https://t.co/irPjcwDUi7",FALSE,0,NA,2022-12-01 05:34:59,TRUE,NA,"1598188893068632064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Muhamma45037027",0,FALSE,FALSE,NA,NA
"503","Program bansos BBM terbukti dorong dan lindungi konsumsi masyarakat #BantuanBBMUntukRakyat #BLTBBMTepatSasaran… https://t.co/NjUOQ1kEYd",FALSE,0,NA,2022-12-01 05:30:22,TRUE,NA,"1598187730575523840",NA,"<a href=""https://app.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","dweecandraa",0,FALSE,FALSE,NA,NA
"504","@aksaranera kurang bansos",FALSE,0,"aksaranera",2022-12-01 05:27:08,FALSE,"1598101513204772865","1598186917396647936","1427590276042743812","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ssahhey",0,FALSE,FALSE,NA,NA
"505","Hingga Akhir November 2022, Pemerintah telah Salurkan Bansos Rp. 53,3 Miliar
#BantuanBBMUntukRakyat… https://t.co/ie2G1OWXeo",FALSE,0,NA,2022-12-01 05:26:04,TRUE,NA,"1598186649518632960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chelsia77194900",0,FALSE,FALSE,NA,NA
"506","Atasi Pemalakan, Yonif Raider 300/Bjw Kawal Distribusi Bansos Korban Gempa ke Sasaran https://t.co/zlfMKoM50w",FALSE,0,NA,2022-12-01 05:20:29,FALSE,NA,"1598185241478254592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ferryirsyan357",0,FALSE,FALSE,NA,NA
"507","Giat Bansos Bhabinkamtibmas Polsek Bati-Bati Polres Tanah Laut Bripka Isonny Sugara kepada masyarakat Desa Kait-Kai… https://t.co/hkgkQdhsgy",FALSE,0,NA,2022-12-01 05:20:25,TRUE,NA,"1598185224713691138",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","polsekbatibati",0,FALSE,FALSE,NA,NA
"508","RT @SatuhatiCoffee: Lu lihat di bong...
Ngga kaya menteri mukidi bansos diembat...",FALSE,0,NA,2022-12-01 05:20:18,FALSE,NA,"1598185195571933189",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","6undul0h",2,TRUE,FALSE,NA,NA
"509","Menu bansos hari ini. Nasgor ganyu 💖 https://t.co/OzbyDnSi4w",FALSE,0,NA,2022-12-01 05:18:48,FALSE,NA,"1598184817950355457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","not_kaedehara",0,FALSE,FALSE,NA,NA
"510","Program bansos BBM terbukti dorong dan lindungi konsumsi
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/o8rpRb2wUm",FALSE,0,NA,2022-12-01 05:14:18,TRUE,NA,"1598183686675259392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NindaIsa",0,FALSE,FALSE,NA,NA
